total_cost,total_power,cpu_score,gpu_score,ram_score,storage_score,psu_score,purpose,purpose_encoded,compatibility,budget_difference,overall_build_quality
678.94,84.0,138.5,280,83200,262400.0,2.0,Gaming,0,0.0,-731.6073755705352,24.862029560001037
2998.9399999999996,465.0,266.5,27980,83200,396800.0,4.0,Gaming,0,0.0,1343.9980903519906,1.0126608376664092
1904.94,340.0,227.0,27980,59712,179200.0,4.0,Editing,1,0.0,-274.9001775068409,40.83872755026042
2522.9399999999996,210.0,184.0,18970,147200,1228800.0,2.0,Gaming,0,1.0,-709.5071329072366,55.55634242560998
973.94,200.0,181.5,15430,27200,921600.0,3.0,Gaming,0,0.0,-1952.7835712982728,26.711737216044064
4961.939999999999,420.0,231.0,28120,128000,3174400.0,3.0,Editing,1,0.0,4448.562175728063,1.2288052773309504
741.94,21.0,92.5,1250,68256,2560000.0,1.0,Office,2,0.0,70.87544020595897,33.7469082454428
1905.44,401.0,114.5,35980,153600,1792000.0,1.0,Gaming,0,0.0,-1594.4271765773597,40.80156963215876
703.94,115.0,100.5,10230,5332,153600.0,2.0,Office,2,0.0,-3009.2539677170066,21.30148364512227
1187.94,248.0,191.0,23750,3200,70400.0,0.0,Office,2,0.0,-1275.8786192272046,28.826533624534814
2421.4399999999996,459.0,119.0,35890,217600,128000.0,1.0,Editing,1,0.0,236.3125835881283,39.54630554624857
1025.94,30.0,127.0,1280,34112,4812800.0,2.0,Gaming,0,0.0,-1714.1865068858824,16.341088983032133
1296.94,260.0,262.0,15430,8528,1408000.0,4.0,Office,2,0.0,-1835.9007618624378,29.764987178182977
2787.9399999999996,215.0,181.5,19870,320000,1254400.0,2.0,Editing,1,0.0,-80.52938139686466,51.06581401334866
1004.94,195.0,152.0,11980,153600,1408000.0,4.0,Gaming,0,0.0,-2733.789976833805,25.94420120917413
12619.939999999999,375.0,1135.5,680,64000,3788800.0,4.0,Office,2,0.0,10762.252251467955,0.0
1419.94,295.0,286.0,16980,19200,5017600.0,4.0,Gaming,0,0.0,-1051.3082006582817,35.14574180413186
764.94,138.0,150.0,2480,42656,8499200.0,0.0,Editing,1,0.0,-2882.6152494651606,20.17429055359679
19763.94000000001,765.0,95.5,68980,102400,6860800.0,5.0,Editing,1,0.0,17853.72880805194,0.06503822206895332
1293.94,185.0,136.0,15340,294400,3686400.0,2.0,Editing,1,0.0,765.3104704073322,0.5396555701240591
31026.94000000001,805.0,239.0,58980,64000,4608000.0,3.0,Office,2,1.0,28274.464310263294,0.0
1606.94,175.0,184.0,15980,256000,908800.0,0.0,Office,2,0.0,489.34517711830244,0.0
1260.44,140.0,165.0,7490,320000,1664000.0,1.0,Gaming,0,0.0,-2003.5825382134826,28.485156799423926
973.94,135.0,145.5,8480,12000,2355200.0,2.0,Office,2,0.0,-1873.351560705442,30.506720885907548
2492.9399999999996,378.0,186.25,27980,64000,2150400.0,5.0,Editing,1,1.0,2001.6011834493213,0.35820029732539665
1141.94,225.0,164.5,17980,5332,3891200.0,3.0,Editing,1,0.0,-1673.637909212981,31.09178006125321
2422.9399999999996,330.0,427.25,6980,68256,384000.0,2.0,Gaming,0,0.0,474.7524696022481,18.27205804007288
1521.44,245.0,202.0,16980,76800,998400.0,4.0,Office,2,0.0,-2474.35965547956,32.4598892219415
1283.94,305.0,72.4,30980,57600,2099200.0,2.0,Office,2,1.0,-1151.3310604078702,39.6644494243433
980.94,131.0,114.5,11990,42656,972800.0,0.0,Gaming,0,1.0,-26.8439764280796,53.20694107835588
779.94,251.0,133.0,16980,4264,51200.0,3.0,Gaming,0,0.0,-2240.3312875533384,25.316480688616338
889.94,390.0,173.5,13980,7464,665600.0,1.0,Gaming,0,0.0,-2151.2203794455204,22.84663196811427
1073.94,215.0,114.0,8980,85312,8396800.0,1.0,Office,2,0.0,-187.09565072496798,44.08034503084534
2002.94,320.0,192.5,27980,51200,627200.0,4.0,Gaming,0,0.0,1535.7077868865344,0.9619637344463412
1042.94,135.0,132.0,8480,93856,518400.0,1.0,Gaming,0,0.0,514.9192614410299,1.9745308536058572
1354.94,278.0,165.0,23990,12800,6860800.0,0.0,Editing,1,0.0,-2588.878249056784,28.06754184108553
1570.94,385.0,208.5,26980,132256,716800.0,3.0,Editing,1,0.0,-2379.3347291272853,36.37989722077517
787.94,290.0,103.5,8480,12000,1689600.0,1.0,Office,2,1.0,-466.2397224739225,46.38917282508288
2429.4399999999996,375.0,263.5,18890,294400,268800.0,1.0,Office,2,0.0,1945.0743661651613,0.5487915076382943
856.44,201.0,114.5,6980,115200,243200.0,0.0,Office,2,0.0,-2032.3270451754065,26.92826179076785
711.94,113.0,174.5,5480,17056,38400.0,0.0,Editing,1,0.0,-2949.496788010422,12.075915384341002
5832.939999999999,750.0,471.5,33980,54400,115200.0,0.0,Gaming,0,0.0,3433.6898473745678,0.0
1811.94,215.0,190.0,22980,14400,2764800.0,2.0,Office,2,0.0,-591.634413915604,38.69554531671759
1495.94,290.0,333.0,15580,217600,1331200.0,4.0,Office,2,0.0,-115.21265711441879,55.27652999485016
1244.94,140.0,171.0,5480,134400,742400.0,3.0,Gaming,0,1.0,-936.8476007629051,39.99092508045244
2013.94,365.0,171.0,30980,34128,1305600.0,2.0,Editing,1,0.0,-1095.1114675409463,34.34570240214168
885.94,193.0,224.0,3980,30400,236800.0,1.0,Editing,1,0.0,-1734.37254987994,21.193438506510052
1572.94,140.0,172.0,9980,179200,1945600.0,5.0,Gaming,0,0.0,617.7033013514391,0.8443732841650267
5160.439999999999,420.0,774.25,18990,128000,4864000.0,4.0,Editing,1,0.0,2483.4417957578466,0.0
2277.9399999999996,180.0,138.5,15980,121600,537600.0,5.0,Editing,1,0.0,-703.4804685253525,37.70198366145282
658.94,208.0,141.5,5980,11732,2457600.0,3.0,Gaming,0,1.0,-540.7295387675908,38.74595586605271
1433.94,275.0,202.5,17690,96000,2355200.0,4.0,Office,2,0.0,-1156.11103027758,38.804715501139135
1052.94,60.0,158.0,1250,96000,2278400.0,0.0,Office,2,0.0,271.75225680863673,6.609719157946534
6599.939999999999,500.0,707.0,12980,76800,1228800.0,2.0,Office,2,0.0,4056.122072501944,0.9656913447064486
2170.9399999999996,170.0,240.0,15980,93856,2252800.0,2.0,Gaming,0,0.0,-1063.9644506956051,36.81345257271035
2147.94,485.0,196.5,32980,121600,1126400.0,0.0,Gaming,0,0.0,-809.5426973802873,45.50154012594913
1081.94,40.0,61.0,3980,153600,10137600.0,5.0,Gaming,0,0.0,-2295.358276982142,23.698911023878374
1068.94,300.0,131.0,14890,294400,2611200.0,2.0,Office,2,0.0,-2797.837794576107,36.020444961304484
1696.94,255.0,306.5,10980,21328,524800.0,2.0,Office,2,0.0,-1502.4443635265734,34.43750922825908
1488.94,285.0,149.0,24980,5332,2918400.0,2.0,Editing,1,0.0,-2378.1600968822336,26.289207154340648
1299.94,215.0,149.5,15340,17064,8294400.0,1.0,Office,2,0.0,-2439.8939851655095,32.98906734390035
1281.94,215.0,190.0,12980,11200,3276800.0,4.0,Office,2,0.0,-689.2986067549568,41.32176290487884
1695.94,190.0,303.5,9980,13600,3430400.0,5.0,Editing,1,0.0,-196.17307763324902,47.51075090197832
1138.94,60.0,190.5,890,16000,2457600.0,4.0,Editing,1,1.0,-989.5143436724352,37.714144705706275
1061.94,205.0,136.5,16450,40000,294400.0,0.0,Office,2,0.0,-222.28792117548846,34.65933760008449
1012.44,195.0,136.5,12980,160000,665600.0,2.0,Gaming,0,0.0,-359.07665615188716,35.42037784143922
1048.94,120.0,187.0,3980,42656,9318400.0,2.0,Editing,1,0.0,-1729.800947998418,33.03725853516712
2970.9399999999987,338.0,125.5,21890,64000,1228800.0,0.0,Office,2,0.0,-935.9257228443598,35.01026613681237
951.94,60.0,196.0,3480,89600,1612800.0,2.0,Editing,1,1.0,-1170.5906487938328,38.8027335110505
1247.94,180.0,230.0,15430,64000,716800.0,5.0,Office,2,0.0,-1829.80536007697,27.997367781137044
2419.9399999999996,245.0,194.5,17120,140800,1638400.0,5.0,Editing,1,0.0,776.6233310105233,0.36304817946514556
1434.94,300.0,227.5,11980,38400,3737600.0,4.0,Gaming,0,0.0,698.9037697878555,0.0
1600.94,409.0,119.0,31980,29856,281600.0,3.0,Gaming,0,0.0,1011.1705837954266,1.9492043237915406
1516.94,308.0,136.5,23990,42656,2355200.0,3.0,Gaming,0,0.0,-443.45674176917305,39.4865475416233
2609.9399999999996,170.0,322.0,18970,66128,985600.0,1.0,Editing,1,1.0,1164.139208905515,0.03970218888230981
1218.94,200.0,224.0,5480,179200,1177600.0,5.0,Editing,1,1.0,-1350.000777645163,39.98346498301352
850.94,254.0,96.0,19980,17056,44800.0,3.0,Gaming,0,0.0,-2457.886166155734,20.634929562337167
1432.94,210.0,145.5,18990,128000,5068800.0,3.0,Editing,1,0.0,-1140.9170104536784,37.10184134477415
1083.94,295.0,241.5,15340,1600,3072000.0,1.0,Gaming,0,0.0,-2639.611559906342,25.885060742260638
2007.94,175.0,153.5,13980,140800,665600.0,1.0,Editing,1,1.0,-461.9993693259121,45.75311789445564
511.94000000000005,30.0,118.0,480,10672,224000.0,5.0,Editing,1,0.0,-2053.8153755745307,15.283351489070915
1819.94,186.0,91.0,27980,22400,307200.0,5.0,Editing,1,0.0,-1083.6446071731566,28.04320898110847
2561.4399999999996,170.0,325.0,18970,140800,140800.0,2.0,Office,2,0.0,-594.574062532362,38.99970034511879
5002.939999999999,400.0,189.5,31980,96000,627200.0,0.0,Office,2,1.0,3364.313796360884,0.0
2476.9399999999996,244.0,357.0,480,5332,614400.0,3.0,Office,2,0.0,1068.018084978276,1.7062881174369597
1114.94,200.0,262.0,8980,76800,1228800.0,2.0,Editing,1,0.0,460.5468854192684,0.0
1534.94,135.0,252.0,680,140800,179200.0,2.0,Gaming,0,0.0,-2460.2540152500483,25.794699895888012
1165.94,303.0,203.5,8480,5332,384000.0,3.0,Editing,1,0.0,-854.2765086215909,25.986469501871856
1175.44,225.0,281.5,11230,38400,160000.0,0.0,Editing,1,0.0,-2748.182636517819,22.205376508950806
1945.94,340.0,261.5,14670,46928,1920000.0,1.0,Gaming,0,0.0,-1173.39834908272,40.39075595010329
1001.94,290.0,170.5,10480,19200,326400.0,5.0,Editing,1,0.0,-2049.644303407736,21.834965129046093
2468.9399999999996,465.0,61.0,39980,256000,5324800.0,0.0,Gaming,0,0.0,-444.1493595810998,49.369394075596766
1852.44,125.0,237.0,12980,320000,7270400.0,3.0,Editing,1,0.0,241.23357281836206,48.51813394260692
2031.44,395.0,184.0,25980,268800,460800.0,2.0,Editing,1,0.0,-1497.7023306569058,34.71706417203512
1074.94,80.0,320.0,1280,89600,64000.0,1.0,Gaming,0,0.0,-932.19416904832,30.538007050281163
1378.94,215.0,158.5,16980,153600,1177600.0,4.0,Gaming,0,0.0,-700.0907951795634,39.18395239729687
927.94,65.0,148.0,980,243200,1228800.0,0.0,Gaming,0,0.0,-837.8200697036962,26.998377961952162
826.94,133.0,199.0,980,17064,2560000.0,0.0,Editing,1,1.0,-1890.5091120923425,31.57058850194921
1294.44,210.0,245.5,7980,121600,364800.0,1.0,Gaming,0,0.0,-675.4890530562141,39.109799660874565
5032.939999999999,350.0,319.0,28120,166400,96000.0,1.0,Office,2,1.0,3887.3344765443617,1.6735187025274758
1397.94,142.0,203.0,780,59712,4300800.0,1.0,Editing,1,0.0,-309.5933735440535,41.69047952816386
2729.9399999999996,445.0,180.0,36980,153600,1356800.0,1.0,Office,2,0.0,-145.2565401914253,40.45783583353166
6731.939999999999,405.0,196.5,26980,34128,1152000.0,5.0,Gaming,0,0.0,4222.583978821222,0.0
9907.439999999999,485.0,791.25,7980,307200,64000.0,1.0,Office,2,0.0,6888.069481110487,0.0
5357.939999999999,305.0,72.4,28980,24000,1062400.0,1.0,Editing,1,1.0,2849.2366205806193,1.1050811178207047
1102.94,195.0,237.0,11980,42656,1433600.0,4.0,Gaming,0,0.0,-905.0976273931053,37.56074770148093
1521.44,355.0,214.0,14890,281600,3891200.0,0.0,Editing,1,0.0,-442.3521315178418,52.510857215662234
1147.94,305.0,178.5,17980,15200,3584000.0,3.0,Editing,1,0.0,-121.99158939418203,42.17233940951685
1369.94,344.0,109.5,19980,59728,1139200.0,4.0,Editing,1,0.0,-1348.638997492802,30.879787065338984
1397.94,85.0,153.5,1980,19200,192000.0,4.0,Gaming,0,0.0,940.5388843854106,0.0
1816.94,78.0,197.5,2890,34128,486400.0,3.0,Office,2,0.0,924.9176591519868,0.4504825713654613
2046.44,225.0,160.0,22980,6400,5017600.0,4.0,Gaming,0,0.0,149.51471443823084,36.7361030396639
1113.94,95.0,206.0,1280,1600,1049600.0,1.0,Office,2,0.0,-2708.625006857625,25.4581482162181
960.94,340.0,204.5,9980,2668,1228800.0,4.0,Gaming,0,0.0,-1860.5112271309758,24.318344658271347
1459.94,115.0,158.0,2980,128000,1126400.0,5.0,Editing,1,0.0,-1347.1251791115474,30.670235193406853
2088.94,320.0,277.5,780,48000,3584000.0,1.0,Office,2,0.0,-426.55493083833426,39.01293472542925
2161.94,425.0,245.5,32980,42656,934400.0,4.0,Office,2,0.0,460.83107253694266,15.12930876972605
760.94,241.0,133.0,6980,8532,844800.0,3.0,Office,2,0.0,-778.6430714520561,33.112032243981865
2343.9399999999996,485.0,203.0,34980,27200,268800.0,1.0,Gaming,0,0.0,-516.1890878398394,43.01988341677684
899.94,270.0,186.0,1280,121600,2969600.0,4.0,Office,2,1.0,-1014.2685700951477,46.24897549489355
2876.9399999999987,475.0,343.5,5480,11200,2201600.0,0.0,Editing,1,0.0,466.54156683205474,25.85695985553351
1260.94,325.0,318.0,12980,34112,4966400.0,4.0,Gaming,0,0.0,-962.0389458215564,34.609641971296476
2260.4399999999996,356.0,62.0,35980,27200,1740800.0,1.0,Gaming,0,0.0,715.7344334133184,0.0
1387.94,265.0,164.5,19980,102400,460800.0,0.0,Gaming,0,0.0,744.3459787315368,0.0
1038.94,65.0,105.5,6490,179200,5734400.0,5.0,Editing,1,0.0,-529.7245867057877,43.3228207289781
1058.44,258.0,103.5,21670,51200,1254400.0,4.0,Office,2,0.0,107.76486829783596,33.66452063346097
718.94,245.0,100.0,14890,14932,64000.0,0.0,Gaming,0,0.0,-2901.819624686636,15.512318294145581
1152.94,180.0,319.0,5980,2132,1331200.0,2.0,Office,2,0.0,-1580.432061110197,32.85842409291594
1105.44,115.0,151.0,3980,320000,448000.0,0.0,Office,2,0.0,-839.3498184009645,45.141720429584815
925.44,155.0,167.0,2480,320000,512000.0,1.0,Gaming,0,0.0,202.14631433344562,12.431356613245889
919.94,90.0,149.5,680,93856,4096000.0,5.0,Office,2,0.0,-2053.4424753618437,30.326418768783046
1342.94,370.0,318.0,7980,119456,6758400.0,1.0,Office,2,1.0,642.8582004149248,0.0
1216.94,276.0,114.5,18890,102400,7782400.0,5.0,Editing,1,0.0,-1606.2730099894325,30.603902948953
1280.94,120.0,153.0,5480,51200,3942400.0,5.0,Gaming,0,0.0,398.3983205372854,0.0
1001.94,95.0,191.0,2480,68256,2048000.0,4.0,Office,2,0.0,-2377.955534086481,26.760538150057247
791.94,315.0,208.5,3980,14400,102400.0,1.0,Editing,1,0.0,-2973.291778937505,18.174715102534595
888.94,205.0,189.5,10230,34112,537600.0,0.0,Office,2,0.0,-2379.582555519436,25.39710419669818
1401.94,173.0,283.5,3980,57600,10035200.0,1.0,Gaming,0,0.0,-495.5243704057177,38.70708098824358
1170.94,225.0,164.5,11920,2668,4659200.0,3.0,Editing,1,0.0,-1899.8291977046674,27.760368405948864
841.94,140.0,173.5,2480,51200,3379200.0,4.0,Gaming,0,1.0,-2404.4955851807786,30.077048868506967
1085.94,240.0,101.5,18890,68256,4198400.0,3.0,Office,2,0.0,-2526.1136607517924,30.6040257470544
904.94,203.0,96.0,7480,140800,1484800.0,5.0,Gaming,0,0.0,-898.1375469422323,30.320860732852147
732.94,75.0,184.0,1980,9600,1843200.0,0.0,Editing,1,0.0,-2888.7372620070414,16.717206871255236
1077.94,40.0,119.0,480,281600,2048000.0,2.0,Office,2,0.0,-431.84853440552206,45.795048499182215
1409.94,200.0,200.0,9980,6400,819200.0,5.0,Office,2,0.0,-227.75256272323918,35.5285227334734
2333.9399999999996,445.0,267.0,29560,4264,8704000.0,4.0,Office,2,0.0,-923.9118592877976,41.70447354713526
1068.94,295.0,151.0,16980,7464,8396800.0,2.0,Editing,1,0.0,371.03814860783496,0.08130581993286704
1734.94,190.0,172.0,7980,48000,3481600.0,5.0,Office,2,0.0,-792.122895304592,38.43637578746421
2218.94,515.0,171.0,35890,21328,524800.0,4.0,Gaming,0,0.0,1026.319911021806,2.4324516859860554
960.94,125.0,119.0,6850,5332,640000.0,5.0,Office,2,0.0,497.4800222753979,0.0
740.94,271.0,120.5,16990,108800,844800.0,0.0,Gaming,0,0.0,-2097.1127447668364,24.5358989154882
3621.9399999999987,435.0,343.5,17980,29856,678400.0,0.0,Office,2,0.0,1555.643168114127,1.576551013596967
10606.939999999999,480.0,395.0,6480,60800,1536000.0,1.0,Editing,1,0.0,9791.684771618258,2.8240428562047093
1745.94,200.0,178.5,5480,51200,544000.0,5.0,Gaming,0,1.0,625.9404649323687,0.0
1311.44,30.0,175.5,1280,281600,5017600.0,3.0,Office,2,0.0,617.376572403804,1.51144809930098
981.94,256.0,74.5,23980,96000,44800.0,1.0,Office,2,0.0,-635.4121518236523,31.105402149597175
859.94,350.0,202.5,14320,11200,358400.0,0.0,Office,2,1.0,417.0590529693978,0.0
1342.44,295.0,114.5,28980,38400,422400.0,4.0,Editing,1,1.0,-77.00699854851337,51.41761502865324
1168.94,290.0,262.0,15580,7464,6758400.0,1.0,Office,2,1.0,-353.87309504781524,56.755424809240985
13183.939999999999,650.0,1135.5,19980,153600,1510400.0,4.0,Gaming,0,0.0,10472.132292838713,0.19757987849936198
2157.9399999999996,160.0,166.5,15980,136512,153600.0,0.0,Gaming,0,0.0,-1586.5137849777616,30.27127096021097
1020.44,84.0,119.0,3980,121600,1216000.0,3.0,Office,2,0.0,-51.043900081923084,45.18044355434984
739.94,55.0,139.0,1980,24000,3993600.0,0.0,Office,2,0.0,-1632.095381673782,27.295671106281368
1295.94,193.0,220.0,15580,22400,1228800.0,3.0,Gaming,0,1.0,-288.91215328711337,51.93111247654235
879.44,160.0,141.5,10230,30400,2099200.0,0.0,Office,2,0.0,-2355.5385678820453,25.125920447108292
1520.94,355.0,283.5,18230,40000,1075200.0,0.0,Gaming,0,0.0,334.71298798639737,11.188439488585553
1686.44,243.0,185.5,16780,281600,166400.0,3.0,Office,2,0.0,-956.5920754752169,44.35842027615972
32122.94000000001,530.0,427.25,68980,33600,76800.0,5.0,Office,2,0.0,30782.297666819562,0.0
1154.94,85.0,164.5,1980,32000,4044800.0,5.0,Editing,1,1.0,-233.47747587815456,48.328894839324356
1517.94,170.0,214.0,9980,96000,332800.0,1.0,Office,2,0.0,1003.2520578497495,0.0
843.94,190.0,128.0,11560,25600,3123200.0,3.0,Editing,1,0.0,-98.26519539501749,39.508996214125695
1936.94,253.0,125.5,18120,14932,608000.0,0.0,Office,2,0.0,226.99072326675082,27.044009506867315
1093.94,220.0,170.5,11990,17064,4403200.0,0.0,Gaming,0,1.0,-1022.2210890965944,37.665595109359984
1852.94,278.0,100.5,23990,268800,844800.0,4.0,Gaming,0,0.0,-572.2218668791988,44.767814468621225
711.94,80.0,114.0,1980,12800,640000.0,4.0,Editing,1,0.0,-2833.9679457230927,13.92651565223835
1064.94,91.0,92.5,6980,60800,364800.0,4.0,Office,2,0.0,-357.0558631133831,36.40181556604935
736.94,130.0,104.5,1980,30400,115200.0,4.0,Editing,1,0.0,-1860.7735313151825,14.11381187456465
2515.9399999999996,575.0,267.0,39980,44800,512000.0,2.0,Gaming,0,0.0,1153.5614556028393,1.3883549363556946
2945.9399999999996,175.0,162.0,22980,20800,4505600.0,3.0,Gaming,0,0.0,-846.2058907990431,43.40155743404046
3204.9399999999996,480.0,456.5,16780,153600,1664000.0,1.0,Gaming,0,0.0,2221.4315015931193,0.0
1617.94,340.0,164.5,27980,83200,1638400.0,4.0,Gaming,0,0.0,-1781.8185130416814,37.783887765628336
1423.94,265.0,160.0,21980,268800,6860800.0,1.0,Gaming,0,0.0,-1799.0720326020314,34.517101825542426
968.94,126.0,69.0,7980,108800,972800.0,0.0,Gaming,0,1.0,-1104.5500312825134,34.10827488120766
1259.94,195.0,227.5,7980,115200,281600.0,5.0,Office,2,1.0,-1550.812942903507,45.95524738588202
1063.94,290.0,241.5,7980,128000,166400.0,3.0,Office,2,1.0,-1815.0076596858648,42.37473306690784
1174.94,215.0,118.0,21670,22400,2662400.0,3.0,Editing,1,0.0,-2712.123613218359,21.945257311980257
1110.94,272.0,119.0,23990,14400,422400.0,4.0,Office,2,0.0,-2549.5414804719194,25.20199197882195
2429.9399999999996,355.0,369.5,3980,40000,576000.0,2.0,Editing,1,1.0,1728.6708915153968,0.0
775.94,80.0,190.0,890,10664,345600.0,1.0,Editing,1,0.0,-878.9382228214572,24.340940499307923
735.94,110.0,173.5,5890,14932,217600.0,1.0,Editing,1,0.0,224.31543407610405,0.0
1261.94,270.0,92.5,25980,35200,870400.0,5.0,Editing,1,0.0,-2112.304494977139,22.516518962636976
1512.94,355.0,284.5,8980,108800,403200.0,0.0,Office,2,0.0,-175.2682515468057,46.84335784533149
1060.94,175.0,131.0,17980,9600,275200.0,1.0,Editing,1,0.0,-28.802503275964227,40.099157413662226
892.94,139.0,205.0,280,7464,1996800.0,2.0,Editing,1,0.0,-504.8207016769459,33.475785236672934
6712.939999999999,285.0,167.25,27980,24000,2969600.0,4.0,Editing,1,0.0,3083.3636616332137,0.0
2096.94,205.0,261.5,2980,4264,2816000.0,0.0,Editing,1,0.0,469.1899766332522,13.564315933123623
1222.94,360.0,190.0,13980,102400,6041600.0,1.0,Gaming,0,0.0,-361.40335581018303,38.31079851376063
1047.94,216.0,114.5,18120,29856,614400.0,4.0,Gaming,0,0.0,-800.7661517154402,35.31640100865648
1366.94,245.0,126.5,16980,204800,780800.0,5.0,Gaming,0,0.0,930.8195838580132,0.0
2577.9399999999996,210.0,427.25,2980,17056,3276800.0,2.0,Editing,1,0.0,660.159653400596,4.592379574084232
4546.939999999999,315.0,117.5,28980,21328,2483200.0,1.0,Office,2,0.0,1226.4458479359519,0.5254282513064283
1087.44,275.0,196.5,12980,20800,582400.0,2.0,Office,2,0.0,-1278.555271269442,33.9139486709139
1895.94,400.0,172.0,26990,115200,7680000.0,1.0,Editing,1,0.0,-421.0806430685293,45.77241252543866
1058.44,241.0,144.0,15780,140800,153600.0,2.0,Office,2,0.0,109.606298678038,34.00976476366695
879.94,85.0,152.0,1980,140800,2662400.0,0.0,Office,2,0.0,-2696.414468573979,28.92504078886557
1296.94,245.0,171.0,12980,42656,832000.0,2.0,Gaming,0,0.0,-1440.9966627963809,27.39480999085963
3857.9399999999987,285.0,239.5,22980,8532,1868800.0,3.0,Editing,1,0.0,3302.3716811506533,0.6859469147788857
604.94,103.0,96.0,980,179200,537600.0,0.0,Editing,1,0.0,-242.16407413049342,40.66097645232962
7485.439999999999,310.0,92.5,38980,35200,2252800.0,0.0,Office,2,0.0,5477.091721025351,0.0
1326.94,195.0,153.0,17980,102400,5120000.0,1.0,Editing,1,0.0,-82.90185032297086,50.78949740672633
1510.94,330.0,100.5,27480,68256,89600.0,5.0,Office,2,0.0,-2471.8326100946565,24.605571868636343
4597.439999999999,383.0,125.5,24980,38400,217600.0,5.0,Editing,1,0.0,1199.793311653155,0.0
801.94,215.0,144.0,11560,85312,1100800.0,0.0,Gaming,0,1.0,-424.5790637024854,43.81783481018008
974.94,175.0,172.5,17980,17600,345600.0,3.0,Gaming,0,0.0,-2568.514885368898,24.605322713191004
1269.94,210.0,147.0,17980,32000,153600.0,0.0,Office,2,1.0,-262.3933614366558,40.27309407938938
1324.94,235.0,186.5,15340,307200,1945600.0,2.0,Office,2,0.0,-2658.9929612099295,36.65414088099543
1230.94,270.0,184.0,7980,134400,4966400.0,2.0,Office,2,0.0,412.37633280948853,0.0
2028.94,300.0,303.5,22980,12800,1126400.0,1.0,Office,2,0.0,-1314.728598720486,33.17850900685623
1894.94,225.0,193.0,27980,51200,512000.0,3.0,Gaming,0,0.0,-1080.277625746296,44.908103837451186
624.94,115.0,114.0,6490,6400,691200.0,0.0,Editing,1,0.0,-2842.870783442208,16.24422318446133
925.44,90.0,132.0,7980,33600,608000.0,5.0,Editing,1,0.0,-2726.2117905526106,21.296523811123464
821.94,355.0,196.5,8980,85312,563200.0,0.0,Editing,1,1.0,-1290.7153418579073,39.33639240134292
1188.94,65.0,189.0,1980,33600,729600.0,3.0,Editing,1,0.0,554.1949312062203,0.6013487460800745
6847.939999999999,265.0,123.0,27980,96000,627200.0,3.0,Editing,1,0.0,4413.410879797117,0.4335129035342345
871.94,275.0,231.0,6980,4264,1484800.0,5.0,Office,2,0.0,-2620.5224595360814,23.024111007748544
1209.94,315.0,191.0,20870,204800,2252800.0,4.0,Editing,1,0.0,-2086.827723843326,30.474356026135546
973.94,280.0,137.0,21450,68256,793600.0,0.0,Editing,1,0.0,-2457.818678267782,23.1079913719253
1109.94,215.0,173.5,10480,59712,7577600.0,2.0,Editing,1,0.0,220.41498971396095,19.773380843002695
969.44,166.0,74.5,11920,19200,473600.0,0.0,Editing,1,0.0,-2611.7558527991555,19.84257289167146
30984.44000000001,415.0,114.0,68980,230400,1843200.0,0.0,Editing,1,1.0,28974.18263777255,1.5941361266139193
2324.9399999999996,478.0,135.0,39980,102400,633600.0,2.0,Editing,1,0.0,-60.89477630176134,45.93327086955543
845.94,230.0,180.0,13990,30400,2713600.0,2.0,Gaming,0,0.0,-2854.972326508988,23.592892089188762
1275.94,225.0,134.5,11920,9600,3379200.0,1.0,Office,2,0.0,-1307.61761975429,32.67679502520277
1071.94,30.0,175.5,980,12800,576000.0,4.0,Office,2,0.0,-757.7660079800387,34.90166100133577
833.44,45.0,131.0,1980,256000,249600.0,0.0,Editing,1,0.0,-1869.327542165171,27.149663821052343
7532.939999999999,365.0,178.0,38980,108800,1177600.0,2.0,Editing,1,1.0,4972.034419098457,0.0
1204.94,285.0,178.5,19980,27200,947200.0,3.0,Office,2,0.0,-1104.7909831831566,30.117853195238812
2288.4399999999996,195.0,192.0,22980,38400,716800.0,1.0,Gaming,0,0.0,-1008.8740095518037,38.82722941448569
1050.94,290.0,216.0,18890,3200,204800.0,4.0,Office,2,0.0,168.00671572418003,21.701542785809057
1338.94,384.0,109.5,26450,102400,1894400.0,3.0,Office,2,1.0,-923.9718619296414,43.28317431839958
1001.94,95.0,164.5,1980,38400,3379200.0,2.0,Office,2,0.0,443.64958992207823,0.0
1697.44,315.0,261.5,9980,8532,358400.0,2.0,Editing,1,0.0,806.949297042896,0.0
1427.94,320.0,206.0,8480,115200,7782400.0,0.0,Gaming,0,0.0,-440.6769916211449,38.789325029470064
733.94,115.0,131.5,10230,16532,640000.0,4.0,Editing,1,0.0,-758.7700946209188,25.46415107637399
962.94,190.0,281.5,5480,7464,307200.0,5.0,Office,2,0.0,-1174.5840607047348,32.79937058449578
1291.44,260.0,149.5,21670,7464,1638400.0,1.0,Gaming,0,0.0,-2100.8911735401007,28.31015223193694
927.94,195.0,160.5,6980,12000,2048000.0,5.0,Editing,1,1.0,439.5816590981028,0.9043102191505554
1419.94,225.0,190.0,17980,294400,4556800.0,5.0,Office,2,0.0,-866.8069450998187,46.67859923651503
1070.44,165.0,178.0,10230,68256,832000.0,5.0,Office,2,0.0,-2787.6462943580077,28.14267990723189
920.94,88.0,151.0,880,115200,1484800.0,0.0,Editing,1,0.0,-1385.0563059742517,25.319945770066255
